billing_id,date,advertiser_id,campaign_id,market_id,billable_impressions,billable_clicks,gross_revenue_usd,discount_usd,net_revenue_usd,billing_status
BIL_00000239,2025-12-13,ADV_005,CMP_014,MKT_SG,8918,109,19.1504,0.0,13.3895,Finalized
BIL_00000240,2025-12-13,ADV_007,CMP_023,MKT_ID,12156,105,36.5116,1.8256,27.0093,Finalized
BIL_00000241,2025-12-13,ADV_007,CMP_023,MKT_MY,10228,127,20.3463,1.6277,15.2984,Finalized
BIL_00000242,2025-12-13,ADV_007,CMP_023,MKT_SG,4599,33,11.8437,0.0,8.5338,Finalized
BIL_00000243,2025-12-13,ADV_008,CMP_024,MKT_ID,47279,284,90.5308,0.0,69.6693,Finalized
BIL_00000244,2025-12-13,ADV_008,CMP_024,MKT_SG,29899,233,50.8961,0.0,40.2899,Finalized
BIL_00000245,2025-12-13,ADV_012,CMP_040,MKT_ID,36263,323,107.1772,0.0,77.7988,Finalized
BIL_00000246,2025-12-13,ADV_012,CMP_040,MKT_MY,13756,92,34.653,0.0,26.0714,Finalized
BIL_00000247,2025-12-13,ADV_012,CMP_040,MKT_SA,15616,101,41.3036,0.0,31.6548,Finalized
BIL_00000248,2025-12-13,ADV_012,CMP_040,MKT_SG,6934,113,16.7845,0.0,12.1729,Finalized
BIL_00000249,2025-12-13,ADV_012,CMP_040,MKT_TH,15226,152,27.5984,0.0,20.4018,Finalized
BIL_00000250,2025-12-13,ADV_016,CMP_052,MKT_ID,2024,23,5.5736,0.0,4.0154,Finalized
BIL_00000251,2025-12-13,ADV_016,CMP_052,MKT_MY,2799,36,3.8189,0.0,2.6921,Finalized
BIL_00000252,2025-12-13,ADV_016,CMP_052,MKT_SA,2500,23,3.6114,0.0,2.8213,Finalized
BIL_00000253,2025-12-13,ADV_016,CMP_052,MKT_TH,5561,96,15.2608,0.0,11.6681,Finalized
BIL_00000254,2025-12-13,ADV_018,CMP_059,MKT_ID,19720,327,53.3669,1.0673,36.7439,Finalized
BIL_00000255,2025-12-13,ADV_018,CMP_059,MKT_MY,17584,114,42.0729,2.1036,32.9205,Finalized
BIL_00000256,2025-12-13,ADV_024,CMP_075,MKT_AE,16817,296,40.4032,0.0,27.6849,Finalized
BIL_00000257,2025-12-13,ADV_024,CMP_075,MKT_ID,27717,156,52.2277,1.0446,37.897,Finalized
BIL_00000258,2025-12-13,ADV_024,CMP_075,MKT_MY,8799,164,31.4868,0.0,24.8569,Finalized
BIL_00000259,2025-12-13,ADV_024,CMP_075,MKT_SA,46061,751,127.8277,0.0,94.1878,Finalized
BIL_00000260,2025-12-13,ADV_024,CMP_075,MKT_TH,59748,570,103.4179,0.0,79.002,Finalized
BIL_00000261,2025-12-14,ADV_004,CMP_012,MKT_TH,7287,70,16.52,0.0,12.6935,Finalized
BIL_00000262,2025-12-14,ADV_005,CMP_014,MKT_AE,2673,14,6.3525,0.0,4.4978,Finalized
BIL_00000263,2025-12-14,ADV_005,CMP_014,MKT_ID,23520,264,56.167,0.0,41.3821,Finalized
BIL_00000264,2025-12-14,ADV_005,CMP_014,MKT_SG,7403,107,14.6637,0.0,10.9258,Finalized
BIL_00000265,2025-12-14,ADV_005,CMP_014,MKT_TH,11571,142,25.7957,0.0,20.205,Finalized
BIL_00000266,2025-12-14,ADV_007,CMP_023,MKT_AE,4413,46,10.1683,0.0,7.4311,Finalized
BIL_00000267,2025-12-14,ADV_007,CMP_023,MKT_ID,12733,142,18.9826,0.0,14.76,Finalized
BIL_00000268,2025-12-14,ADV_007,CMP_023,MKT_SA,3204,25,8.072,0.0,6.0929,Finalized
BIL_00000269,2025-12-14,ADV_008,CMP_024,MKT_ID,19813,305,65.7501,0.0,46.1103,Finalized
BIL_00000270,2025-12-14,ADV_008,CMP_024,MKT_SA,19042,182,30.2478,1.5124,22.6051,Finalized
BIL_00000271,2025-12-14,ADV_008,CMP_024,MKT_SG,22691,180,49.0758,0.0,35.8145,Finalized
BIL_00000272,2025-12-14,ADV_008,CMP_024,MKT_TH,11269,126,31.9806,0.0,23.2503,Finalized
BIL_00000273,2025-12-14,ADV_009,CMP_029,MKT_AE,12220,260,45.6287,0.0,31.1405,Finalized
BIL_00000274,2025-12-14,ADV_009,CMP_029,MKT_ID,8945,177,34.7293,0.0,27.567,Finalized
BIL_00000275,2025-12-14,ADV_009,CMP_029,MKT_SA,39362,579,120.4431,2.4089,88.8875,Finalized
BIL_00000276,2025-12-14,ADV_009,CMP_029,MKT_SG,56763,631,146.8512,0.0,111.6461,Finalized
BIL_00000277,2025-12-14,ADV_009,CMP_029,MKT_TH,16400,90,30.6435,0.6129,23.5114,Finalized
BIL_00000278,2025-12-14,ADV_012,CMP_040,MKT_AE,34500,412,77.2123,0.0,61.5302,Finalized
BIL_00000279,2025-12-14,ADV_012,CMP_040,MKT_ID,65284,765,173.2316,0.0,119.5224,Finalized
BIL_00000280,2025-12-14,ADV_012,CMP_040,MKT_SA,51919,515,135.372,0.0,97.543,Finalized
BIL_00000281,2025-12-14,ADV_012,CMP_040,MKT_TH,4954,79,15.9223,0.0,12.7214,Finalized
BIL_00000282,2025-12-14,ADV_016,CMP_052,MKT_AE,3046,19,6.3909,0.0,5.1683,Finalized
BIL_00000283,2025-12-14,ADV_016,CMP_052,MKT_ID,14290,159,40.7031,0.0,32.2262,Finalized
BIL_00000284,2025-12-14,ADV_016,CMP_052,MKT_MY,4083,25,6.6527,0.0,4.9718,Finalized
BIL_00000285,2025-12-14,ADV_016,CMP_052,MKT_SA,3109,58,8.3608,0.0,6.0427,Finalized
BIL_00000286,2025-12-14,ADV_016,CMP_052,MKT_TH,1429,24,5.1745,0.1035,3.6567,Finalized
BIL_00000287,2025-12-14,ADV_018,CMP_059,MKT_ID,24354,262,40.7178,0.0,32.0283,Finalized
BIL_00000288,2025-12-14,ADV_018,CMP_059,MKT_SA,25862,231,45.1371,0.0,31.4976,Finalized
BIL_00000289,2025-12-14,ADV_024,CMP_075,MKT_ID,69422,641,178.7329,0.0,131.0123,Finalized
BIL_00000290,2025-12-14,ADV_024,CMP_075,MKT_MY,16292,186,30.8231,1.5412,22.1324,Finalized
BIL_00000291,2025-12-14,ADV_024,CMP_075,MKT_SA,52463,465,116.904,0.0,86.579,Finalized
BIL_00000292,2025-12-14,ADV_024,CMP_075,MKT_TH,9286,44,16.2616,0.0,11.852,Finalized
BIL_00000293,2025-12-15,ADV_004,CMP_012,MKT_ID,1940,26,4.3009,0.0,3.4075,Finalized
BIL_00000294,2025-12-15,ADV_004,CMP_012,MKT_MY,4637,94,11.8681,0.0,8.9324,Finalized
BIL_00000295,2025-12-15,ADV_004,CMP_012,MKT_SA,1806,19,3.7602,0.0,2.889,Finalized
BIL_00000296,2025-12-15,ADV_004,CMP_012,MKT_SG,6147,64,21.4325,0.0,14.8026,Finalized
BIL_00000297,2025-12-15,ADV_004,CMP_012,MKT_TH,3943,31,10.0243,0.0,6.8563,Finalized
BIL_00000298,2025-12-15,ADV_005,CMP_014,MKT_AE,6668,96,17.3873,0.3477,14.1501,Finalized
BIL_00000299,2025-12-15,ADV_005,CMP_014,MKT_ID,17343,162,36.4501,0.729,28.6882,Finalized
BIL_00000300,2025-12-15,ADV_005,CMP_014,MKT_SG,12685,200,27.793,0.5559,20.8968,Finalized
BIL_00000301,2025-12-15,ADV_005,CMP_014,MKT_TH,11960,101,17.255,0.0,14.0332,Finalized
BIL_00000302,2025-12-15,ADV_007,CMP_023,MKT_AE,10627,62,17.6682,0.3534,12.6844,Finalized
BIL_00000303,2025-12-15,ADV_007,CMP_023,MKT_ID,12493,177,32.8423,1.6421,23.7902,Finalized
BIL_00000304,2025-12-15,ADV_007,CMP_023,MKT_SA,2479,13,4.7836,0.0,3.4734,Finalized
BIL_00000305,2025-12-15,ADV_007,CMP_023,MKT_TH,7579,38,18.2176,0.3644,13.045,Finalized
BIL_00000306,2025-12-15,ADV_008,CMP_024,MKT_AE,22450,229,51.4232,1.0285,34.8532,Finalized
BIL_00000307,2025-12-15,ADV_008,CMP_024,MKT_ID,69545,846,193.1615,0.0,145.5033,Finalized
BIL_00000308,2025-12-15,ADV_008,CMP_024,MKT_MY,45713,512,107.9477,2.159,79.8202,Finalized
BIL_00000309,2025-12-15,ADV_009,CMP_029,MKT_AE,8427,73,20.2966,0.0,15.0281,Finalized
BIL_00000310,2025-12-15,ADV_009,CMP_029,MKT_ID,110589,1308,310.2908,0.0,233.1028,Finalized
BIL_00000311,2025-12-15,ADV_009,CMP_029,MKT_MY,23169,362,75.0505,0.0,57.5767,Finalized
BIL_00000312,2025-12-15,ADV_009,CMP_029,MKT_SA,35991,347,126.4938,0.0,94.5701,Finalized
BIL_00000313,2025-12-15,ADV_009,CMP_029,MKT_SG,6173,55,13.3453,0.0,9.8822,Finalized
BIL_00000314,2025-12-15,ADV_012,CMP_040,MKT_AE,12899,102,23.9006,0.0,19.7903,Finalized
BIL_00000315,2025-12-15,ADV_012,CMP_040,MKT_MY,60267,519,169.9568,0.0,117.9507,Finalized
BIL_00000316,2025-12-15,ADV_012,CMP_040,MKT_TH,67942,905,206.4659,0.0,161.2415,Finalized
BIL_00000317,2025-12-15,ADV_016,CMP_052,MKT_AE,1472,15,2.944,0.0589,2.1151,Finalized
BIL_00000318,2025-12-15,ADV_016,CMP_052,MKT_ID,8078,96,15.9767,0.0,11.1379,Finalized
BIL_00000319,2025-12-15,ADV_016,CMP_052,MKT_MY,1768,32,5.5899,0.0,4.5266,Finalized
BIL_00000320,2025-12-15,ADV_016,CMP_052,MKT_SG,1091,6,1.9317,0.0386,1.5391,Finalized
BIL_00000321,2025-12-15,ADV_018,CMP_059,MKT_ID,33188,419,78.7057,0.0,60.6206,Finalized
BIL_00000322,2025-12-15,ADV_018,CMP_059,MKT_MY,6664,150,21.3622,1.0681,14.8398,Finalized
BIL_00000323,2025-12-15,ADV_018,CMP_059,MKT_SA,14377,48,20.0345,0.0,14.3231,Finalized
BIL_00000324,2025-12-15,ADV_018,CMP_059,MKT_TH,49661,558,96.8678,0.0,71.7252,Finalized
BIL_00000325,2025-12-15,ADV_024,CMP_075,MKT_AE,24416,260,50.1231,0.0,38.3164,Finalized
BIL_00000326,2025-12-15,ADV_024,CMP_075,MKT_ID,36916,438,86.9898,1.7398,65.7649,Finalized
BIL_00000327,2025-12-15,ADV_024,CMP_075,MKT_SA,39190,368,63.5043,0.0,50.8762,Finalized
BIL_00000328,2025-12-16,ADV_004,CMP_012,MKT_AE,3596,54,13.6821,0.2736,11.0682,Finalized
BIL_00000329,2025-12-16,ADV_004,CMP_012,MKT_ID,9784,114,22.8127,0.0,16.939,Finalized
BIL_00000330,2025-12-16,ADV_004,CMP_012,MKT_MY,5568,48,12.6268,0.0,10.1243,Finalized
BIL_00000331,2025-12-16,ADV_004,CMP_012,MKT_SA,2293,18,8.9891,0.0,6.2884,Finalized
BIL_00000332,2025-12-16,ADV_004,CMP_012,MKT_SG,4341,45,17.1592,0.3432,13.1109,Finalized
BIL_00000333,2025-12-16,ADV_004,CMP_012,MKT_TH,3313,35,8.2052,0.0,6.4991,Finalized
BIL_00000334,2025-12-16,ADV_005,CMP_014,MKT_AE,11602,177,21.7013,0.0,15.8957,Finalized
BIL_00000335,2025-12-16,ADV_005,CMP_014,MKT_ID,15131,116,37.5309,0.0,29.2406,Finalized
BIL_00000336,2025-12-16,ADV_007,CMP_023,MKT_AE,6338,88,19.0258,0.0,13.3681,Finalized
BIL_00000337,2025-12-16,ADV_007,CMP_023,MKT_ID,2251,48,7.4198,0.0,5.5707,Finalized
BIL_00000338,2025-12-16,ADV_007,CMP_023,MKT_SG,5549,40,12.2232,0.0,9.1063,Finalized
BIL_00000339,2025-12-16,ADV_007,CMP_023,MKT_TH,5470,22,6.1475,0.0,4.399,Finalized
BIL_00000340,2025-12-16,ADV_008,CMP_024,MKT_ID,66024,513,122.6976,0.0,91.7633,Finalized
BIL_00000341,2025-12-16,ADV_008,CMP_024,MKT_SA,9418,47,16.3884,0.0,13.0465,Finalized
BIL_00000342,2025-12-16,ADV_008,CMP_024,MKT_TH,25268,117,28.326,0.0,21.447,Finalized
BIL_00000343,2025-12-16,ADV_009,CMP_029,MKT_ID,108606,896,239.3289,0.0,176.3514,Finalized
BIL_00000344,2025-12-16,ADV_009,CMP_029,MKT_MY,44277,441,62.5956,0.0,47.3213,Finalized
BIL_00000345,2025-12-16,ADV_009,CMP_029,MKT_SA,30061,154,43.4513,0.0,31.927,Finalized
BIL_00000346,2025-12-16,ADV_009,CMP_029,MKT_TH,12333,157,33.9523,0.0,26.028,Finalized
BIL_00000347,2025-12-16,ADV_012,CMP_040,MKT_AE,18184,231,55.6446,0.0,38.4563,Finalized
BIL_00000348,2025-12-16,ADV_012,CMP_040,MKT_ID,86859,1167,193.0377,0.0,145.5913,Finalized
BIL_00000349,2025-12-16,ADV_012,CMP_040,MKT_SA,22186,231,45.8365,0.0,35.7063,Finalized
BIL_00000350,2025-12-16,ADV_012,CMP_040,MKT_TH,12240,193,42.7003,0.854,34.1741,Finalized
BIL_00000351,2025-12-16,ADV_016,CMP_052,MKT_AE,4832,9,5.254,0.0,4.0229,Finalized
BIL_00000352,2025-12-16,ADV_016,CMP_052,MKT_ID,3912,29,5.9461,0.0,4.8211,Finalized
BIL_00000353,2025-12-16,ADV_016,CMP_052,MKT_MY,6271,76,16.8427,0.3369,12.8398,Finalized
BIL_00000354,2025-12-16,ADV_016,CMP_052,MKT_SA,2571,18,6.8429,0.0,5.1429,Finalized
BIL_00000355,2025-12-16,ADV_016,CMP_052,MKT_SG,3459,35,7.1932,0.0,4.9538,Finalized
BIL_00000356,2025-12-16,ADV_016,CMP_052,MKT_TH,5703,72,10.3309,0.0,7.5521,Finalized
BIL_00000357,2025-12-16,ADV_018,CMP_059,MKT_AE,15716,250,45.5857,0.9117,36.4419,Finalized
BIL_00000358,2025-12-16,ADV_018,CMP_059,MKT_ID,24449,318,47.9377,2.3969,36.5826,Finalized
BIL_00000359,2025-12-16,ADV_018,CMP_059,MKT_MY,16723,74,30.2143,0.6043,23.3508,Finalized
BIL_00000360,2025-12-16,ADV_018,CMP_059,MKT_SG,10125,178,42.5098,0.0,32.053,Finalized
BIL_00000361,2025-12-16,ADV_024,CMP_075,MKT_AE,8815,49,20.908,0.0,17.3086,Finalized
BIL_00000362,2025-12-16,ADV_024,CMP_075,MKT_ID,31739,184,71.5617,1.4312,53.3291,Finalized
BIL_00000363,2025-12-16,ADV_024,CMP_075,MKT_SA,24714,151,25.5756,0.0,19.5723,Finalized
BIL_00000364,2025-12-16,ADV_024,CMP_075,MKT_TH,13681,120,33.4295,0.6686,25.3834,Finalized
BIL_00000365,2025-12-16,ADV_024,CMP_076,MKT_ID,64892,875,225.9762,0.0,175.7401,Finalized
BIL_00000366,2025-12-16,ADV_024,CMP_076,MKT_MY,16617,81,43.0708,2.1535,33.8852,Finalized
BIL_00000367,2025-12-16,ADV_024,CMP_076,MKT_TH,27068,273,53.142,0.0,37.7094,Finalized
BIL_00000368,2025-12-17,ADV_004,CMP_012,MKT_AE,3690,78,12.1852,0.0,8.7364,Finalized
BIL_00000369,2025-12-17,ADV_004,CMP_012,MKT_ID,7187,110,15.6851,0.0,11.7371,Finalized
BIL_00000370,2025-12-17,ADV_004,CMP_012,MKT_MY,6823,52,15.1383,0.0,11.474,Finalized
BIL_00000371,2025-12-17,ADV_004,CMP_012,MKT_SA,5314,49,10.4934,0.0,7.9976,Finalized
BIL_00000372,2025-12-17,ADV_004,CMP_012,MKT_SG,5154,50,14.8901,0.0,11.1911,Finalized
BIL_00000373,2025-12-17,ADV_004,CMP_012,MKT_TH,5277,67,12.8463,0.0,10.252,Finalized
BIL_00000374,2025-12-17,ADV_005,CMP_014,MKT_ID,20118,127,36.1318,1.8066,25.0312,Finalized
BIL_00000375,2025-12-17,ADV_005,CMP_014,MKT_MY,28173,194,75.7592,0.0,56.7794,Finalized
BIL_00000376,2025-12-17,ADV_005,CMP_014,MKT_SG,14349,65,12.2986,0.246,8.9616,Finalized
BIL_00000377,2025-12-17,ADV_005,CMP_016,MKT_AE,13960,151,42.9727,0.0,31.8053,Finalized
BIL_00000378,2025-12-17,ADV_005,CMP_016,MKT_ID,26646,297,74.4283,0.0,55.3321,Finalized
BIL_00000379,2025-12-17,ADV_005,CMP_016,MKT_MY,22019,195,46.1756,0.0,33.5681,Finalized
BIL_00000380,2025-12-17,ADV_005,CMP_016,MKT_SA,5461,80,20.3148,0.0,14.7039,Finalized
BIL_00000381,2025-12-17,ADV_005,CMP_016,MKT_TH,10340,128,21.5417,0.0,15.8757,Finalized
BIL_00000382,2025-12-17,ADV_007,CMP_022,MKT_ID,7073,112,24.1005,1.205,16.2272,Finalized
BIL_00000383,2025-12-17,ADV_007,CMP_022,MKT_MY,6851,83,12.9767,0.0,9.292,Finalized
BIL_00000384,2025-12-17,ADV_007,CMP_022,MKT_SA,4687,41,11.9386,0.0,9.6479,Finalized
BIL_00000385,2025-12-17,ADV_007,CMP_022,MKT_SG,8792,72,21.6851,0.0,16.852,Finalized
BIL_00000386,2025-12-17,ADV_007,CMP_023,MKT_ID,17824,169,40.5185,0.0,30.305,Finalized
BIL_00000387,2025-12-17,ADV_007,CMP_023,MKT_SG,8370,72,18.4394,0.0,13.9157,Finalized
BIL_00000388,2025-12-17,ADV_007,CMP_023,MKT_TH,11079,190,28.4418,0.0,21.0656,Finalized
BIL_00000389,2025-12-17,ADV_008,CMP_024,MKT_ID,32248,425,104.5263,8.3621,72.6637,Finalized
BIL_00000390,2025-12-17,ADV_008,CMP_024,MKT_TH,50766,614,129.7502,0.0,99.6889,Finalized
BIL_00000391,2025-12-17,ADV_009,CMP_029,MKT_ID,33041,266,55.3024,2.7651,43.0476,Finalized
BIL_00000392,2025-12-17,ADV_009,CMP_029,MKT_MY,14873,143,55.7607,0.0,40.1445,Finalized
BIL_00000393,2025-12-17,ADV_011,CMP_034,MKT_ID,10461,99,25.6402,0.0,20.4765,Finalized
BIL_00000394,2025-12-17,ADV_011,CMP_034,MKT_SA,5520,92,17.7942,0.0,13.4856,Finalized
BIL_00000395,2025-12-17,ADV_011,CMP_034,MKT_SG,12337,99,25.5283,0.5106,19.7547,Finalized
BIL_00000396,2025-12-17,ADV_012,CMP_040,MKT_ID,66090,670,148.6491,0.0,116.0075,Finalized
BIL_00000397,2025-12-17,ADV_012,CMP_040,MKT_SA,7671,54,15.2054,1.2164,10.5303,Finalized
BIL_00000398,2025-12-17,ADV_012,CMP_040,MKT_SG,22198,170,45.2194,0.9044,31.3029,Finalized
BIL_00000399,2025-12-17,ADV_012,CMP_040,MKT_TH,46500,799,154.7457,0.0,114.5724,Finalized
BIL_00000400,2025-12-17,ADV_016,CMP_052,MKT_ID,956,14,2.2916,0.0,1.6756,Finalized
BIL_00000401,2025-12-17,ADV_016,CMP_052,MKT_SG,3121,35,4.9403,0.0,3.8099,Finalized
BIL_00000402,2025-12-17,ADV_016,CMP_052,MKT_TH,3511,43,5.3893,0.0,4.0105,Finalized
BIL_00000403,2025-12-17,ADV_018,CMP_059,MKT_AE,17512,187,71.9919,0.0,57.1576,Finalized
BIL_00000404,2025-12-17,ADV_018,CMP_059,MKT_ID,17056,271,51.0047,0.0,38.1057,Finalized
BIL_00000405,2025-12-17,ADV_024,CMP_075,MKT_AE,9312,169,36.2267,0.0,27.788,Finalized
BIL_00000406,2025-12-17,ADV_024,CMP_075,MKT_ID,57097,545,149.5457,0.0,111.0202,Finalized
BIL_00000407,2025-12-17,ADV_024,CMP_075,MKT_SA,37265,434,73.6241,0.0,56.6883,Finalized
BIL_00000408,2025-12-17,ADV_024,CMP_075,MKT_TH,18788,277,26.9015,1.3451,18.9065,Finalized
BIL_00000409,2025-12-17,ADV_024,CMP_076,MKT_AE,11313,96,29.1851,0.0,21.8102,Finalized
BIL_00000410,2025-12-17,ADV_024,CMP_076,MKT_ID,118990,1447,262.394,0.0,196.511,Finalized
BIL_00000411,2025-12-17,ADV_024,CMP_076,MKT_MY,46231,482,109.0693,0.0,83.4913,Finalized
BIL_00000412,2025-12-17,ADV_024,CMP_076,MKT_SA,22030,212,40.5141,0.0,32.9084,Finalized
BIL_00000413,2025-12-17,ADV_024,CMP_076,MKT_SG,23129,299,77.119,1.5424,59.6023,Finalized
BIL_00000414,2025-12-17,ADV_024,CMP_076,MKT_TH,19067,112,47.05,0.0,38.327,Finalized
BIL_00000415,2025-12-18,ADV_004,CMP_012,MKT_ID,15590,174,36.8214,1.8411,27.9949,Finalized
BIL_00000416,2025-12-18,ADV_004,CMP_012,MKT_SA,1500,23,4.6719,0.0,3.1965,Finalized
BIL_00000417,2025-12-18,ADV_004,CMP_012,MKT_TH,7822,130,30.2261,0.0,24.112,Finalized
BIL_00000418,2025-12-18,ADV_005,CMP_014,MKT_AE,12690,190,34.9394,0.0,27.872,Finalized
BIL_00000419,2025-12-18,ADV_005,CMP_014,MKT_ID,16374,125,30.1589,0.0,23.1273,Finalized
BIL_00000420,2025-12-18,ADV_005,CMP_014,MKT_SA,7404,78,16.8542,0.0,11.6903,Finalized
BIL_00000421,2025-12-18,ADV_005,CMP_014,MKT_TH,6938,70,21.2907,0.0,15.1277,Finalized
BIL_00000422,2025-12-18,ADV_005,CMP_016,MKT_AE,19842,241,61.7087,4.9367,44.6033,Finalized
BIL_00000423,2025-12-18,ADV_005,CMP_016,MKT_ID,10992,74,22.4107,0.0,15.6619,Finalized
BIL_00000424,2025-12-18,ADV_005,CMP_016,MKT_MY,5268,85,12.6649,0.0,9.7593,Finalized
BIL_00000425,2025-12-18,ADV_005,CMP_016,MKT_SA,16028,140,35.758,0.0,25.7604,Finalized
BIL_00000426,2025-12-18,ADV_005,CMP_016,MKT_SG,5540,68,10.3492,0.207,7.3428,Finalized
BIL_00000427,2025-12-18,ADV_005,CMP_016,MKT_TH,11619,147,25.868,0.0,19.8317,Finalized
BIL_00000428,2025-12-18,ADV_007,CMP_022,MKT_ID,30746,296,51.2044,0.0,38.4767,Finalized
BIL_00000429,2025-12-18,ADV_007,CMP_022,MKT_MY,6691,57,14.7865,0.2957,10.941,Finalized
BIL_00000430,2025-12-18,ADV_007,CMP_022,MKT_SA,6610,69,16.0323,0.3206,12.4769,Finalized
BIL_00000431,2025-12-18,ADV_007,CMP_023,MKT_AE,5900,67,14.5916,0.0,10.6218,Finalized
BIL_00000432,2025-12-18,ADV_007,CMP_023,MKT_ID,10589,119,28.2661,1.4133,22.0475,Finalized
BIL_00000433,2025-12-18,ADV_007,CMP_023,MKT_MY,3572,42,11.8687,0.0,9.1727,Finalized
BIL_00000434,2025-12-18,ADV_007,CMP_023,MKT_SA,5383,89,11.9727,0.0,8.5043,Finalized
BIL_00000435,2025-12-18,ADV_007,CMP_023,MKT_SG,5302,36,13.7169,0.0,10.4817,Finalized
BIL_00000436,2025-12-18,ADV_007,CMP_023,MKT_TH,7717,154,16.4125,0.0,13.4118,Finalized
BIL_00000437,2025-12-18,ADV_009,CMP_029,MKT_ID,40125,592,113.8278,0.0,88.5311,Finalized
BIL_00000438,2025-12-18,ADV_009,CMP_029,MKT_MY,24670,312,33.0138,0.0,26.7046,Finalized
BIL_00000439,2025-12-18,ADV_009,CMP_029,MKT_SG,20632,230,48.9799,0.0,38.2855,Finalized
BIL_00000440,2025-12-18,ADV_009,CMP_029,MKT_TH,39265,527,107.3842,2.1477,77.8584,Finalized
BIL_00000441,2025-12-18,ADV_011,CMP_034,MKT_ID,8674,53,22.3836,0.0,15.8349,Finalized
BIL_00000442,2025-12-18,ADV_011,CMP_034,MKT_MY,9053,99,24.9804,0.0,18.482,Finalized
BIL_00000443,2025-12-18,ADV_011,CMP_034,MKT_TH,3935,23,5.9009,0.295,4.5409,Finalized
BIL_00000444,2025-12-18,ADV_012,CMP_040,MKT_AE,30200,356,85.5244,0.0,60.9073,Finalized
BIL_00000445,2025-12-18,ADV_012,CMP_040,MKT_ID,82033,831,226.3836,0.0,181.0471,Finalized
BIL_00000446,2025-12-18,ADV_012,CMP_040,MKT_MY,30019,254,77.8442,0.0,59.1293,Finalized
BIL_00000447,2025-12-18,ADV_012,CMP_040,MKT_SG,20254,165,32.4255,0.0,23.3134,Finalized
BIL_00000448,2025-12-18,ADV_012,CMP_040,MKT_TH,27921,305,66.9978,0.0,50.81,Finalized
BIL_00000449,2025-12-18,ADV_016,CMP_052,MKT_ID,9076,89,16.521,0.3304,12.6171,Finalized
BIL_00000450,2025-12-18,ADV_016,CMP_052,MKT_MY,2495,40,5.2443,0.1049,3.9679,Finalized
BIL_00000451,2025-12-18,ADV_018,CMP_059,MKT_ID,41427,283,124.5492,0.0,93.9095,Finalized
BIL_00000452,2025-12-18,ADV_018,CMP_059,MKT_SG,8679,102,23.4246,1.1712,16.5988,Finalized
BIL_00000453,2025-12-18,ADV_018,CMP_059,MKT_TH,9698,211,26.9043,1.3452,19.332,Finalized
BIL_00000454,2025-12-18,ADV_024,CMP_075,MKT_AE,68842,602,138.3883,0.0,104.9839,Finalized
BIL_00000455,2025-12-18,ADV_024,CMP_075,MKT_ID,57390,787,117.8872,2.3577,83.1415,Finalized
BIL_00000456,2025-12-18,ADV_024,CMP_075,MKT_MY,53097,691,131.329,2.6266,93.6112,Finalized
BIL_00000457,2025-12-18,ADV_024,CMP_075,MKT_SA,6093,80,15.5704,0.0,10.7141,Finalized
BIL_00000458,2025-12-18,ADV_024,CMP_075,MKT_SG,41958,229,71.7598,0.0,55.3451,Finalized
BIL_00000459,2025-12-18,ADV_024,CMP_076,MKT_AE,19005,132,44.4346,3.5548,32.1547,Finalized
BIL_00000460,2025-12-18,ADV_024,CMP_076,MKT_ID,58160,435,131.603,2.6321,95.3579,Finalized
BIL_00000461,2025-12-18,ADV_024,CMP_076,MKT_MY,24932,310,59.1476,0.0,42.7226,Finalized
BIL_00000462,2025-12-18,ADV_024,CMP_076,MKT_SA,32324,446,106.6452,5.3323,84.1444,Finalized
BIL_00000463,2025-12-18,ADV_024,CMP_076,MKT_SG,47370,706,113.9012,0.0,88.3064,Finalized
BIL_00000464,2025-12-19,ADV_004,CMP_012,MKT_AE,2429,15,5.1267,0.2563,3.7337,Finalized
BIL_00000465,2025-12-19,ADV_004,CMP_012,MKT_ID,9982,115,27.0362,0.5407,19.3685,Finalized
BIL_00000466,2025-12-19,ADV_004,CMP_012,MKT_MY,3283,24,4.2688,0.0,3.4751,Finalized
BIL_00000467,2025-12-19,ADV_004,CMP_012,MKT_SA,2722,60,6.2154,0.0,4.5746,Finalized
BIL_00000468,2025-12-19,ADV_004,CMP_012,MKT_SG,1186,9,3.4549,0.0,2.6789,Finalized
BIL_00000469,2025-12-19,ADV_004,CMP_012,MKT_TH,6395,53,14.7035,0.2941,10.4895,Finalized
BIL_00000470,2025-12-19,ADV_005,CMP_014,MKT_ID,13666,145,32.555,2.6044,24.1202,Finalized
BIL_00000471,2025-12-19,ADV_005,CMP_014,MKT_MY,11338,94,16.8107,0.3362,12.2071,Finalized
BIL_00000472,2025-12-19,ADV_005,CMP_014,MKT_SG,6553,66,19.978,0.3996,13.8681,Finalized
BIL_00000473,2025-12-19,ADV_005,CMP_016,MKT_AE,3183,40,6.7924,0.1358,4.9696,Finalized
BIL_00000474,2025-12-19,ADV_005,CMP_016,MKT_ID,2707,34,9.5838,0.0,7.7382,Finalized
BIL_00000475,2025-12-19,ADV_005,CMP_016,MKT_MY,7925,60,12.4172,0.0,9.2326,Finalized
BIL_00000476,2025-12-19,ADV_005,CMP_016,MKT_SA,11721,192,30.6477,1.5324,21.9381,Finalized
BIL_00000477,2025-12-19,ADV_007,CMP_022,MKT_ID,14418,111,25.6574,0.0,18.8054,Finalized
BIL_00000478,2025-12-19,ADV_007,CMP_022,MKT_SA,7573,97,18.786,0.0,13.4103,Finalized
